left,right,confidence_score
64011,3687,0.852
64011,18071,0.8079999999999999
64011,39207,0.8080000000000002
64011,62727,0.972
64011,76109,0.8640000000000001
64012,3687,0.852
64012,18071,0.8079999999999999
64012,39207,0.8080000000000002
64012,62727,0.972
64012,76109,0.8640000000000001
64065,27651,0.8160000000000001
64065,49337,0.9880000000000001
64195,89512,0.884
64254,41003,1.0
64254,70913,0.804
64282,5119,0.8320000000000001
64343,2143,0.8079999999999999
64343,10202,1.0
64343,33263,0.868
64343,50457,0.828
64343,51476,0.848
64343,57802,0.8160000000000001
64343,62181,0.828
64343,67192,0.82
64343,70715,0.816
64343,74510,0.804
64343,77336,0.82
64399,20853,0.88
64748,10202,0.812
64748,33263,0.8360000000000001
64748,34742,1.0
64790,31060,0.8079999999999999
64883,79774,0.836
65061,4788,0.82
65061,58453,0.86
65094,87565,1.0
65157,33325,0.8240000000000001
65157,51820,0.8959999999999999
65157,75766,1.0
65188,4663,1.0
65258,20853,0.88
65291,68513,0.86
65291,69448,0.9440000000000001
65292,68513,0.86
65292,69448,0.9440000000000001
65423,67429,0.9520000000000001
65467,24549,0.94
65683,67312,1.0
65784,36898,1.0
65784,60971,0.836
65841,26769,1.0
