left,right,confidence_score
41397,4802,1.0
3860,54526,1.0
41477,70356,1.0
41756,91432,1.0
3775,3510,1.0
42298,23418,1.0
42337,6662,1.0
42464,78142,1.0
42465,78142,1.0
3669,42673,1.0
65483,71750,1.0
42718,6662,1.0
65266,53253,1.0
43607,58228,1.0
43667,58228,1.0
44375,55570,1.0
74636,80208,1.0
44617,89791,1.0
74637,80208,1.0
49635,57462,1.0
73992,15188,1.0
3060,70080,1.0
11659,10195,1.0
66315,70483,1.0
85007,75937,1.0
66606,79650,1.0
2380,6676,1.0
3485,81013,1.0
5162,81013,1.0
84363,63890,1.0
12188,83680,1.0
5872,40260,1.0
66771,23422,1.0
67024,16496,1.0
21464,3727,1.0
74195,48482,1.0
25065,52378,1.0
11741,5957,1.0
319,93641,1.0
3583,17751,1.0
10960,83524,1.0
10921,75151,1.0
11592,88481,1.0
10599,49663,1.0
15110,46660,1.0
16758,46660,1.0
17201,64268,1.0
103,6676,1.0
24744,81551,1.0
85867,43375,1.0
22137,81551,1.0
58221,15139,1.0
57792,26032,1.0
14051,37768,1.0
57564,21969,1.0
57400,6355,1.0
57395,6355,1.0
23820,29003,1.0
56700,30474,1.0
23821,29003,1.0
56612,68361,1.0
66037,70483,1.0
66212,35166,1.0
12236,81093,1.0
13740,8397,1.0
56113,787,1.0
16056,82251,1.0
20863,64275,1.0
55981,19727,1.0
21664,64275,1.0
55128,69803,1.0
54576,21969,1.0
54573,62113,1.0
86406,48930,1.0
10375,47157,1.0
19973,40504,1.0
10049,68889,1.0
9133,28627,1.0
43672,31075,1.0
8512,30926,1.0
43674,83993,1.0
43707,20859,1.0
43780,81619,1.0
43954,66563,1.0
8242,48967,1.0
74973,56791,1.0
44073,4997,1.0
74768,30298,1.0
44074,4997,1.0
44409,38493,1.0
45720,83993,1.0
74645,76521,1.0
45725,20859,1.0
7904,84980,1.0
7182,41207,1.0
46657,24691,1.0
69424,21658,1.0
7173,41207,1.0
70621,35166,1.0
47662,57462,1.0
74207,8136,1.0
42885,38493,1.0
40668,59931,1.0
9839,68889,1.0
9419,5957,1.0
24286,30160,1.0
25623,80487,1.0
3363,82053,1.0
80622,28142,1.0
3477,31872,1.0
67804,63208,1.0
3479,31872,1.0
79502,48482,1.0
68179,79650,1.0
9579,64293,1.0
9558,90361,1.0
78760,30298,1.0
78588,69068,1.0
18470,92922,1.0
19703,69715,1.0
7944,4183,1.0
77785,13249,1.0
77461,55923,1.0
9483,91830,1.0
13175,9795,1.0
76999,8136,1.0
76786,13249,1.0
14972,9795,1.0
43733,9635,1.0
3017,68252,1.0
56979,84247,1.0
54417,35386,1.0
75729,75964,1.0
85920,54024,1.0
69456,51557,1.0
54145,23181,1.0
54300,23181,1.0
54362,35386,1.0
71895,59124,1.0
71345,90656,1.0
71075,56841,1.0
57137,66135,1.0
70636,39462,1.0
38964,1692,1.0
84731,46175,1.0
39195,56153,1.0
81451,2897,1.0
79925,2897,1.0
69118,92320,1.0
69015,41544,1.0
39824,26154,1.0
39825,26154,1.0
67582,93248,1.0
40091,79962,1.0
40210,53836,1.0
86285,52260,1.0
72472,879,1.0
79786,54292,1.0
81981,63338,1.0
76119,57746,1.0
39830,14008,1.0
82925,53419,1.0
82703,71567,1.0
40441,9962,1.0
84510,15254,1.0
81393,61069,1.0
80725,61069,1.0
84535,56480,1.0
78582,40497,1.0
44635,40888,1.0
85858,63338,1.0
44726,62345,1.0
78258,3522,1.0
85209,58281,1.0
78066,90804,1.0
85724,68168,1.0
84663,53750,1.0
49813,34477,1.0
49822,34477,1.0
85918,54024,1.0
76954,26672,1.0
50340,44507,1.0
76309,9100,1.0
66215,61095,1.0
86581,52260,1.0
86661,24114,1.0
43494,67648,1.0
45053,31231,1.0
45054,31231,1.0
45093,85180,1.0
59813,19566,1.0
70341,79965,1.0
64440,10002,1.0
59509,48145,1.0
59507,48145,1.0
59199,61036,1.0
64439,10002,1.0
58805,4511,1.0
58450,19566,1.0
45402,20159,1.0
58207,17280,1.0
60516,13775,1.0
58424,82624,1.0
56981,84247,1.0
57634,88876,1.0
57632,88876,1.0
57543,38029,1.0
57111,38029,1.0
56817,24505,1.0
46383,87014,1.0
45051,85180,1.0
43482,4225,1.0
84809,87239,1.0
61094,61036,1.0
41710,17177,1.0
41920,20159,1.0
64918,93248,1.0
64760,71287,1.0
64702,71287,1.0
41987,53836,1.0
81435,86239,1.0
63410,60204,1.0
78436,71139,1.0
62613,31513,1.0
62355,26576,1.0
42491,45205,1.0
62154,6410,1.0
62096,84042,1.0
61982,84042,1.0
61599,9333,1.0
61588,26576,1.0
43015,64792,1.0
61269,60204,1.0
43121,1962,1.0
55114,36335,1.0
74337,71139,1.0
61100,41544,1.0
84727,46175,1.0
39602,14008,1.0
44943,92145,1.0
419,70080,1.0
42627,36198,1.0
59501,48561,1.0
76882,56886,1.0
1372,19929,1.0
1113,3510,1.0
43811,92355,1.0
782,60603,1.0
44904,40118,1.0
47190,53349,1.0
47650,53349,1.0
77175,74191,1.0
48993,37207,1.0
39404,50435,1.0
391,36403,1.0
201,88447,1.0
77989,56480,1.0
132,31300,1.0
74948,30565,1.0
53554,4809,1.0
39447,89051,1.0
39634,33220,1.0
39702,31665,1.0
84745,72594,1.0
39838,31665,1.0
1484,19929,1.0
42259,81973,1.0
1877,71755,1.0
2046,86841,1.0
76000,74191,1.0
45494,92145,1.0
76212,85686,1.0
47240,2791,1.0
61062,4666,1.0
47264,72646,1.0
47495,62206,1.0
47668,53898,1.0
47671,54285,1.0
48263,54285,1.0
76253,34321,1.0
60826,88770,1.0
50368,30019,1.0
76254,34321,1.0
52889,70900,1.0
53615,70900,1.0
54265,35526,1.0
76326,56886,1.0
76343,11961,1.0
2487,38558,1.0
60332,48561,1.0
40761,28835,1.0
2456,60603,1.0
40245,36741,1.0
41052,45447,1.0
41053,45447,1.0
79292,70158,1.0
56556,74243,1.0
56552,74243,1.0
47765,78507,1.0
56376,29723,1.0
79795,14608,1.0
82188,72594,1.0
48919,70438,1.0
80272,17403,1.0
49702,78507,1.0
80258,17403,1.0
51413,20195,1.0
80024,17211,1.0
55497,18874,1.0
52787,20195,1.0
79644,78735,1.0
54126,62950,1.0
81450,12751,1.0
70908,70176,1.0
70907,70176,1.0
39087,45086,1.0
39088,45086,1.0
57304,56563,1.0
54571,43804,1.0
56570,6251,1.0
47334,67019,1.0
41703,94411,1.0
78916,64692,1.0
41708,59350,1.0
42145,36651,1.0
42241,84720,1.0
42323,3381,1.0
42363,84720,1.0
42385,21409,1.0
42758,21409,1.0
78454,42425,1.0
78455,42425,1.0
43513,10781,1.0
44149,58188,1.0
44306,88034,1.0
44672,65170,1.0
45183,62121,1.0
45200,58188,1.0
78490,85686,1.0
45512,65170,1.0
45540,62121,1.0
45637,37652,1.0
45956,50644,1.0
78495,21157,1.0
56571,6251,1.0
46486,32003,1.0
9984,87063,1.0
9330,67571,1.0
75070,62301,1.0
27854,44968,1.0
611,69845,1.0
73343,62761,1.0
81199,33797,1.0
72771,59055,1.0
14636,45747,1.0
72616,44514,1.0
321,22466,1.0
72331,53653,1.0
72201,41718,1.0
15384,63220,1.0
15882,91632,1.0
71372,5701,1.0
81494,58174,1.0
71281,41718,1.0
70817,29112,1.0
70779,86984,1.0
70643,53653,1.0
70566,18958,1.0
70201,44514,1.0
26437,2220,1.0
69422,5857,1.0
69204,2674,1.0
19001,60292,1.0
68790,51262,1.0
73983,75651,1.0
73984,75651,1.0
11063,91653,1.0
11003,45747,1.0
79191,69465,1.0
3956,7015,1.0
3972,7015,1.0
78853,29144,1.0
1410,18388,1.0
78340,16708,1.0
4742,41221,1.0
5341,58804,1.0
76918,56141,1.0
1228,27682,1.0
992,9952,1.0
76807,86962,1.0
76677,52777,1.0
76572,52668,1.0
76566,52668,1.0
7624,91653,1.0
75679,11094,1.0
75494,5701,1.0
8803,23405,1.0
74857,70411,1.0
9325,87294,1.0
612,69845,1.0
10586,60931,1.0
19540,51473,1.0
19776,25910,1.0
25445,25560,1.0
58032,19324,1.0
4017,69250,1.0
60353,84855,1.0
60320,52777,1.0
22076,17805,1.0
59275,11128,1.0
59259,33128,1.0
4920,14501,1.0
58608,84855,1.0
83985,93022,1.0
21993,37147,1.0
21826,16454,1.0
7021,5521,1.0
26436,2220,1.0
7576,15196,1.0
7767,90821,1.0
21370,85234,1.0
10117,494,1.0
57253,88157,1.0
57180,88552,1.0
57127,3028,1.0
21283,55440,1.0
56986,55093,1.0
56783,11128,1.0
56475,88552,1.0
60724,37400,1.0
60856,8549,1.0
83394,30135,1.0
2047,14501,1.0
66819,88527,1.0
20639,74450,1.0
23219,78833,1.0
21230,42460,1.0
66384,86984,1.0
21644,68448,1.0
65309,19324,1.0
65226,37400,1.0
21867,6819,1.0
22602,37147,1.0
63735,33128,1.0
22293,61078,1.0
23292,74450,1.0
81709,58174,1.0
82090,47282,1.0
82139,93022,1.0
26012,20029,1.0
26651,85853,1.0
26931,36415,1.0
27557,28381,1.0
61482,10723,1.0
27621,36415,1.0
1564,75409,1.0
3765,9706,1.0
3567,68915,1.0
3566,68915,1.0
17712,35908,1.0
78829,59427,1.0
16102,78713,1.0
16201,2013,1.0
16312,17436,1.0
16990,78139,1.0
61442,50208,1.0
17088,57870,1.0
17360,18978,1.0
61298,87931,1.0
60705,50208,1.0
59923,69265,1.0
17827,91693,1.0
1758,38253,1.0
59827,11283,1.0
20180,40398,1.0
3686,91873,1.0
20258,1047,1.0
20762,18978,1.0
21094,17436,1.0
22062,7451,1.0
58542,7095,1.0
22582,78162,1.0
79287,72387,1.0
58364,47944,1.0
14879,54591,1.0
14613,78713,1.0
14093,2013,1.0
13855,91378,1.0
67403,31812,1.0
8821,22199,1.0
9476,21422,1.0
10251,54591,1.0
66852,20231,1.0
66699,49999,1.0
66698,87789,1.0
10260,70402,1.0
10261,70402,1.0
10470,61848,1.0
10792,65533,1.0
11043,61848,1.0
64805,87931,1.0
64435,81302,1.0
12159,93005,1.0
63663,38074,1.0
12268,65240,1.0
12337,22199,1.0
63347,46433,1.0
12558,93005,1.0
4482,55381,1.0
63127,49999,1.0
3853,27682,1.0
22807,35908,1.0
22908,1047,1.0
57434,57789,1.0
84249,41726,1.0
3072,83162,1.0
83644,36794,1.0
83289,13490,1.0
82996,13490,1.0
82919,93296,1.0
913,89790,1.0
2225,57018,1.0
82538,51432,1.0
1190,20323,1.0
1664,23266,1.0
1854,43522,1.0
81559,29144,1.0
1855,43522,1.0
2882,10009,1.0
80830,12044,1.0
80199,17920,1.0
1760,38253,1.0
79883,69465,1.0
79875,80873,1.0
79745,80873,1.0
3454,9706,1.0
3471,41221,1.0
79586,56141,1.0
83743,25157,1.0
517,59476,1.0
57167,76987,1.0
84495,93296,1.0
23729,70343,1.0
24135,52081,1.0
56548,11283,1.0
24477,67799,1.0
24734,93913,1.0
79638,64274,1.0
55939,7095,1.0
80270,33797,1.0
55728,4969,1.0
27671,32743,1.0
80575,72387,1.0
86073,40679,1.0
86014,40907,1.0
85930,62220,1.0
85909,82374,1.0
85884,76405,1.0
80774,47149,1.0
85600,22700,1.0
80782,18287,1.0
85392,22063,1.0
85230,21203,1.0
85100,22063,1.0
84553,31868,1.0
12191,69786,1.0
56448,88157,1.0
13357,82098,1.0
16563,74113,1.0
14362,44196,1.0
15715,50518,1.0
4702,28732,1.0
73085,24414,1.0
16381,32799,1.0
72913,82934,1.0
72855,31897,1.0
72447,79272,1.0
72318,49011,1.0
72316,49011,1.0
16562,74113,1.0
71913,25142,1.0
73103,66349,1.0
16708,32799,1.0
17053,22689,1.0
17974,22689,1.0
18167,50518,1.0
4233,53572,1.0
19208,11505,1.0
22805,25925,1.0
4232,53572,1.0
24813,25925,1.0
24952,42304,1.0
24992,2730,1.0
14252,20781,1.0
12414,47764,1.0
11882,20781,1.0
10084,1598,1.0
76192,24414,1.0
9275,73632,1.0
14164,32401,1.0
8833,80186,1.0
8055,74726,1.0
8009,4821,1.0
22291,5760,1.0
23322,57683,1.0
23422,36795,1.0
75912,28999,1.0
73382,66341,1.0
73432,87561,1.0
475,15000,1.0
600,15000,1.0
2314,93197,1.0
5897,7885,1.0
6742,21763,1.0
8472,21763,1.0
7323,4821,1.0
74747,31897,1.0
8974,18218,1.0
9457,8524,1.0
73180,8754,1.0
27326,90386,1.0
27799,35547,1.0
69618,11126,1.0
9524,71547,1.0
10686,18086,1.0
65808,15127,1.0
65802,735,1.0
65150,18191,1.0
65063,69863,1.0
64985,32449,1.0
11951,45580,1.0
12763,23844,1.0
14521,23872,1.0
15139,4262,1.0
15822,20254,1.0
17241,11702,1.0
63893,68280,1.0
18099,56063,1.0
18112,23844,1.0
18114,45580,1.0
21495,67860,1.0
23508,15265,1.0
62580,42119,1.0
24502,15265,1.0
61976,2029,1.0
61097,61770,1.0
25125,14123,1.0
9555,25730,1.0
9523,71547,1.0
4217,37175,1.0
8883,27121,1.0
28260,38581,1.0
28325,40210,1.0
14,15883,1.0
691,9300,1.0
1150,63984,1.0
1715,12048,1.0
1782,22096,1.0
4214,18674,1.0
2168,83705,1.0
2793,24436,1.0
3402,83705,1.0
4063,91348,1.0
4185,31877,1.0
4750,55656,1.0
74738,66341,1.0
66769,42119,1.0
4906,2411,1.0
75077,17737,1.0
66376,63018,1.0
6374,27121,1.0
66079,63018,1.0
76507,9407,1.0
7917,55656,1.0
11498,35606,1.0
8689,49839,1.0
55979,4465,1.0
5450,10800,1.0
26838,26569,1.0
452,59561,1.0
1514,10142,1.0
1523,10142,1.0
17862,73248,1.0
3847,86736,1.0
3848,86736,1.0
17318,76039,1.0
16273,47464,1.0
83310,10790,1.0
57118,12109,1.0
57133,27717,1.0
9508,80186,1.0
82287,23773,1.0
82069,8445,1.0
16033,73248,1.0
81837,72706,1.0
14985,10859,1.0
58295,27717,1.0
7906,33577,1.0
7979,4995,1.0
59682,20476,1.0
8937,26926,1.0
81648,75490,1.0
26430,72272,1.0
83325,76160,1.0
83382,10826,1.0
26370,48718,1.0
85896,44281,1.0
55953,4465,1.0
55510,80398,1.0
13913,46345,1.0
20183,77284,1.0
86092,44281,1.0
54935,80398,1.0
86732,63870,1.0
86548,11474,1.0
86547,11474,1.0
86407,1289,1.0
86358,72784,1.0
14595,43401,1.0
18860,18222,1.0
17395,46345,1.0
86248,14516,1.0
86186,75067,1.0
20113,20601,1.0
21580,71797,1.0
55031,317,1.0
84972,63870,1.0
55174,317,1.0
26122,48718,1.0
14709,61079,1.0
9241,4995,1.0
62387,52247,1.0
70958,17737,1.0
23521,55694,1.0
71032,33780,1.0
23905,34111,1.0
76937,70735,1.0
24134,55694,1.0
24232,93130,1.0
24558,11812,1.0
25579,14500,1.0
25639,76538,1.0
26147,72834,1.0
71198,4919,1.0
28057,87638,1.0
71327,69746,1.0
175,83290,1.0
176,83290,1.0
372,33841,1.0
1028,16776,1.0
71561,9708,1.0
72291,9407,1.0
72495,58685,1.0
10244,63967,1.0
5948,88097,1.0
6514,88097,1.0
77580,52141,1.0
23299,84997,1.0
10209,64431,1.0
70427,64316,1.0
14285,18464,1.0
15725,20664,1.0
66531,52247,1.0
15874,89558,1.0
12571,47464,1.0
81306,14516,1.0
12150,23508,1.0
11561,74726,1.0
80714,52141,1.0
17034,24578,1.0
17035,24578,1.0
17189,26280,1.0
17735,53656,1.0
17771,81149,1.0
10354,37175,1.0
19037,93130,1.0
19322,17655,1.0
20387,63253,1.0
69911,66349,1.0
21589,77858,1.0
22420,11812,1.0
70327,91663,1.0
78895,64024,1.0
8338,24271,1.0
68544,78613,1.0
7734,44149,1.0
23759,16922,1.0
24412,52115,1.0
24234,18248,1.0
24226,18248,1.0
19542,59335,1.0
19543,59335,1.0
20491,25278,1.0
21761,25897,1.0
21338,12127,1.0
83567,26840,1.0
22882,32147,1.0
23464,7756,1.0
82748,70022,1.0
68349,33877,1.0
24302,63026,1.0
24461,25278,1.0
24892,32147,1.0
25112,56242,1.0
21000,66476,1.0
80346,76837,1.0
25413,16922,1.0
25880,55842,1.0
79112,70022,1.0
78518,21155,1.0
25881,55842,1.0
15135,73378,1.0
84364,39376,1.0
14146,73378,1.0
13903,48780,1.0
3925,86493,1.0
63653,2855,1.0
4053,78494,1.0
25781,26774,1.0
6586,22620,1.0
6643,75049,1.0
65675,79070,1.0
62483,21925,1.0
61885,23971,1.0
7673,87491,1.0
25769,90380,1.0
10266,75049,1.0
11011,86452,1.0
11067,40280,1.0
11123,86452,1.0
24662,86612,1.0
56595,3594,1.0
11217,40280,1.0
11220,87491,1.0
12263,705,1.0
24656,61282,1.0
65788,40872,1.0
13577,33921,1.0
1071,10627,1.0
76087,2101,1.0
75031,2101,1.0
8426,58131,1.0
66159,49394,1.0
65873,6717,1.0
8647,58131,1.0
9402,44727,1.0
65665,13566,1.0
66338,72028,1.0
19557,37874,1.0
65065,44755,1.0
9424,1528,1.0
64950,44755,1.0
64906,31575,1.0
9425,1528,1.0
64670,68847,1.0
9465,26295,1.0
9991,66618,1.0
64174,5604,1.0
64172,3016,1.0
10308,80837,1.0
19493,86612,1.0
10322,80837,1.0
60752,49128,1.0
10380,29174,1.0
10394,45500,1.0
19943,63287,1.0
66790,86976,1.0
74864,3016,1.0
7992,17997,1.0
74586,94168,1.0
1176,39780,1.0
1226,31544,1.0
1948,49672,1.0
74566,26840,1.0
2132,72312,1.0
2423,72950,1.0
2494,10627,1.0
2704,76877,1.0
20195,12127,1.0
71823,57909,1.0
3698,84335,1.0
69814,59443,1.0
20118,66890,1.0
4209,42831,1.0
4219,39780,1.0
68101,32892,1.0
4662,7265,1.0
5598,73520,1.0
6478,67355,1.0
67589,68847,1.0
6583,72312,1.0
7009,26270,1.0
67173,2855,1.0
25902,27157,1.0
10577,78948,1.0
21756,16900,1.0
15559,20667,1.0
63429,47149,1.0
4171,67324,1.0
62946,93382,1.0
16733,92663,1.0
16912,8715,1.0
4035,36130,1.0
18175,35906,1.0
18948,52708,1.0
19600,11638,1.0
19806,92663,1.0
21880,55802,1.0
3341,85537,1.0
3818,39946,1.0
23069,37449,1.0
62797,63210,1.0
62796,63210,1.0
3779,82705,1.0
23338,75076,1.0
3239,70109,1.0
61880,76028,1.0
24116,12023,1.0
24410,11200,1.0
60929,36665,1.0
4448,67947,1.0
13912,93759,1.0
13336,91585,1.0
4937,79731,1.0
5241,9579,1.0
5483,89768,1.0
5539,29279,1.0
5772,5671,1.0
6703,79731,1.0
6799,19614,1.0
6829,82705,1.0
6893,39946,1.0
7586,73340,1.0
7634,52398,1.0
8508,35955,1.0
63957,92996,1.0
8579,12507,1.0
63911,92996,1.0
63484,92198,1.0
9125,50695,1.0
9511,89716,1.0
9517,50695,1.0
10126,52075,1.0
10127,52075,1.0
12240,46742,1.0
12447,44232,1.0
13156,54102,1.0
60908,34470,1.0
2922,67324,1.0
24604,11747,1.0
84480,7772,1.0
84039,49277,1.0
1412,62832,1.0
84026,49277,1.0
1677,32634,1.0
83965,28060,1.0
82796,69430,1.0
1862,3885,1.0
82046,28060,1.0
81284,76529,1.0
2515,32634,1.0
79708,54560,1.0
79010,47194,1.0
79009,47194,1.0
3037,66839,1.0
646,79843,1.0
379,49076,1.0
74292,43586,1.0
74156,47545,1.0
73870,43586,1.0
64522,79194,1.0
3038,66839,1.0
28290,84280,1.0
65107,60990,1.0
1025,13557,1.0
84742,34415,1.0
59559,92198,1.0
1013,9384,1.0
2521,67947,1.0
26812,41054,1.0
2004,5671,1.0
1816,79051,1.0
27356,87369,1.0
27406,75019,1.0
27588,65678,1.0
27588,84604,1.0
58614,16332,1.0
1109,84991,1.0
58604,16332,1.0
58369,76028,1.0
58284,27111,1.0
7,15925,1.0
872,79843,1.0
102,72520,1.0
561,57448,1.0
56094,74907,1.0
56047,62129,1.0
752,37619,1.0
786,13557,1.0
55381,27111,1.0
996,40975,1.0
18386,61282,1.0
60174,86976,1.0
7103,14332,1.0
17254,14177,1.0
15987,63816,1.0
7315,8263,1.0
7277,47698,1.0
16644,49026,1.0
16771,49026,1.0
16798,16985,1.0
16950,53466,1.0
79385,26075,1.0
79205,87340,1.0
79147,57309,1.0
79127,81738,1.0
17559,70162,1.0
6380,39010,1.0
77987,81322,1.0
18113,90460,1.0
18816,37967,1.0
18821,12685,1.0
77617,4969,1.0
18849,37967,1.0
19515,12685,1.0
75852,78092,1.0
19607,62502,1.0
19794,8135,1.0
7005,55381,1.0
15812,44088,1.0
7458,80959,1.0
15630,6295,1.0
69097,11488,1.0
85538,13251,1.0
7448,23772,1.0
84827,56634,1.0
7802,42414,1.0
84093,58662,1.0
83241,87699,1.0
9528,7192,1.0
9581,80480,1.0
82781,75996,1.0
7600,64278,1.0
9833,44088,1.0
10500,821,1.0
82424,58662,1.0
11229,42414,1.0
12143,28674,1.0
12488,61639,1.0
12896,92447,1.0
82002,26075,1.0
13358,62612,1.0
13450,89221,1.0
13780,89705,1.0
13822,60864,1.0
81665,7730,1.0
70326,85407,1.0
20401,59083,1.0
20423,22836,1.0
70302,75187,1.0
25465,1115,1.0
25534,49971,1.0
26186,13067,1.0
26380,4558,1.0
26700,83064,1.0
26960,17727,1.0
26961,17727,1.0
27209,71536,1.0
74571,31659,1.0
890,9713,1.0
5547,67882,1.0
3135,69577,1.0
70100,31812,1.0
76939,47612,1.0
77789,18287,1.0
69175,81302,1.0
5150,69577,1.0
68658,75187,1.0
5429,68189,1.0
5580,89215,1.0
6044,44149,1.0
4519,79999,1.0
6629,14332,1.0
5950,47698,1.0
24618,13150,1.0
70731,11488,1.0
70970,64392,1.0
75322,87340,1.0
21077,36505,1.0
75147,27465,1.0
21078,36505,1.0
74909,78613,1.0
21181,9724,1.0
74730,61925,1.0
21433,53729,1.0
21736,86388,1.0
73148,24235,1.0
22485,8135,1.0
22892,92624,1.0
23016,11629,1.0
73055,4969,1.0
73551,27725,1.0
73553,27725,1.0
23538,1431,1.0
23951,59493,1.0
24180,17031,1.0
24471,1431,1.0
71299,60735,1.0
24538,86388,1.0
71015,27465,1.0
86218,76496,1.0
6148,58118,1.0
57993,64772,1.0
16903,18633,1.0
67166,23383,1.0
18373,31833,1.0
73829,55270,1.0
73678,91684,1.0
18179,22349,1.0
17703,6475,1.0
17661,26775,1.0
16450,75329,1.0
16583,49229,1.0
16689,85964,1.0
16899,80999,1.0
17213,2004,1.0
6145,58118,1.0
17269,61168,1.0
17557,40413,1.0
17929,75329,1.0
69643,91684,1.0
17210,31833,1.0
18080,81779,1.0
18362,60468,1.0
69164,74490,1.0
69163,74490,1.0
19873,81779,1.0
67852,72028,1.0
16046,23103,1.0
78356,74563,1.0
79149,10496,1.0
14499,29326,1.0
57982,49394,1.0
10758,16863,1.0
66688,6177,1.0
56420,92289,1.0
66691,6177,1.0
55402,92289,1.0
11026,37436,1.0
11628,49229,1.0
11809,85964,1.0
12407,69331,1.0
12661,10105,1.0
13429,54434,1.0
85938,75489,1.0
84720,40492,1.0
84197,74563,1.0
14203,78948,1.0
14329,21235,1.0
14375,10105,1.0
81443,22612,1.0
14435,16863,1.0
80476,48949,1.0
14453,93095,1.0
79480,94363,1.0
20272,92579,1.0
20827,92058,1.0
21032,18633,1.0
56996,32827,1.0
1502,68157,1.0
2849,38120,1.0
56294,24255,1.0
56119,78218,1.0
11423,82043,1.0
11097,6475,1.0
10779,69340,1.0
55865,21975,1.0
3659,65141,1.0
10772,8263,1.0
4015,27220,1.0
55133,62088,1.0
4252,29613,1.0
5285,31869,1.0
5286,31869,1.0
5393,92595,1.0
10115,37443,1.0
54639,62088,1.0
5621,47492,1.0
9871,33125,1.0
9004,67882,1.0
8403,58304,1.0
6090,92595,1.0
439,68157,1.0
11429,30966,1.0
14383,52468,1.0
58292,21975,1.0
22859,49265,1.0
22944,20925,1.0
23298,4853,1.0
23359,43456,1.0
68176,43525,1.0
68178,43525,1.0
23602,36060,1.0
23691,81968,1.0
24050,19185,1.0
25572,62921,1.0
26002,33346,1.0
26087,92058,1.0
13572,68964,1.0
13571,80959,1.0
61079,32221,1.0
12672,33125,1.0
27179,35785,1.0
12485,42072,1.0
60160,40071,1.0
27846,2858,1.0
27991,26898,1.0
58488,33308,1.0
58352,28727,1.0
2688,91435,1.0
27272,62707,1.0
6102,86070,1.0
5259,81782,1.0
85190,7336,1.0
28131,75370,1.0
85219,72033,1.0
17804,38002,1.0
440,32206,1.0
1685,51060,1.0
1993,51060,1.0
2549,633,1.0
2875,633,1.0
3551,14013,1.0
4747,30145,1.0
5802,81782,1.0
14716,33453,1.0
6530,30145,1.0
67394,77448,1.0
8796,7816,1.0
9841,31178,1.0
9940,31178,1.0
10616,88121,1.0
11181,88121,1.0
11880,9138,1.0
66160,67937,1.0
12181,9138,1.0
66157,67937,1.0
25384,70728,1.0
24741,65196,1.0
24544,31717,1.0
24293,40366,1.0
19871,7039,1.0
19877,38956,1.0
20052,3686,1.0
70431,79012,1.0
70430,79012,1.0
19264,14016,1.0
70355,1501,1.0
20359,4038,1.0
20965,48454,1.0
21095,7039,1.0
21135,24869,1.0
84807,77764,1.0
18972,14195,1.0
69718,53129,1.0
22578,38956,1.0
23761,84816,1.0
69382,78912,1.0
23989,52348,1.0
69154,26728,1.0
24057,40366,1.0
68967,50524,1.0
68788,28658,1.0
85189,7336,1.0
13325,86094,1.0
16958,9243,1.0
2687,91435,1.0
15321,64518,1.0
9178,5629,1.0
64170,70954,1.0
9341,5629,1.0
9490,23959,1.0
9606,85624,1.0
9714,66192,1.0
10250,85624,1.0
10285,85404,1.0
63919,33375,1.0
10587,74722,1.0
14311,45415,1.0
15922,46027,1.0
85315,22159,1.0
16341,299,1.0
16384,64518,1.0
16609,51407,1.0
17626,87443,1.0
18026,65638,1.0
19486,87443,1.0
15515,43564,1.0
21069,51407,1.0
23479,72601,1.0
25937,78099,1.0
26682,20050,1.0
8899,66192,1.0
5951,71554,1.0
5493,67590,1.0
64179,63742,1.0
17228,69204,1.0
65896,4885,1.0
20757,80836,1.0
86098,50741,1.0
22671,3300,1.0
65769,4885,1.0
23039,93857,1.0
86102,77764,1.0
65581,5658,1.0
23385,91822,1.0
86347,20284,1.0
25598,22123,1.0
26560,73655,1.0
64739,21847,1.0
64690,69389,1.0
16423,87532,1.0
86568,69155,1.0
2632,17069,1.0
2740,17069,1.0
3220,60233,1.0
4212,75606,1.0
4267,75606,1.0
4773,6658,1.0
18926,43103,1.0
19266,14016,1.0
14620,40788,1.0
23389,1563,1.0
80673,86606,1.0
80647,86396,1.0
23786,77385,1.0
23138,65500,1.0
80881,50741,1.0
79618,42336,1.0
25617,54699,1.0
651,51960,1.0
23457,11129,1.0
23438,30169,1.0
5707,54147,1.0
8557,81304,1.0
14215,11242,1.0
81179,57740,1.0
10911,30207,1.0
10963,30207,1.0
10992,54147,1.0
13361,32225,1.0
23157,24573,1.0
14340,35586,1.0
22936,1353,1.0
15722,35586,1.0
78880,884,1.0
15850,25948,1.0
80795,22197,1.0
80943,11606,1.0
24109,43624,1.0
25912,80776,1.0
769,61637,1.0
1765,92986,1.0
1766,92986,1.0
83865,40757,1.0
83829,21370,1.0
1238,82225,1.0
83373,49738,1.0
4628,22165,1.0
82876,61551,1.0
336,15031,1.0
82169,42336,1.0
82054,67308,1.0
81985,63886,1.0
164,81026,1.0
146,29967,1.0
8602,26332,1.0
13672,70968,1.0
13890,52540,1.0
81225,49738,1.0
18439,56857,1.0
21539,56857,1.0
59,61469,1.0
27864,1955,1.0
15873,87106,1.0
81750,67529,1.0
78708,6906,1.0
3936,75840,1.0
6343,11994,1.0
6356,11994,1.0
21706,30169,1.0
6738,92361,1.0
74627,88931,1.0
7066,83429,1.0
73655,74419,1.0
73652,74419,1.0
7453,40688,1.0
7716,28497,1.0
7717,28497,1.0
7829,84626,1.0
8244,21845,1.0
8940,47844,1.0
9677,92306,1.0
72905,59445,1.0
