left,right,confidence_score
41447,30699,0.8240000000000001
41650,78531,0.9
41835,11836,0.9640000000000001
44738,41116,0.816
46978,48191,0.9640000000000001
47143,70290,0.848
48243,55557,0.956
48351,4631,1.0
49477,48191,0.816
49503,49451,1.0
49650,57693,0.8079999999999999
49651,57693,0.8079999999999999
50999,72785,0.9480000000000001
51376,58773,0.932
52085,93291,1.0
52742,27084,0.816
53153,72186,1.0
53528,2355,0.8440000000000001
38992,46080,1.0
38995,31917,0.868
39407,37928,0.8759999999999999
39421,68775,1.0
40153,68775,1.0
40512,46080,1.0
40824,68730,0.8760000000000001
40898,12449,0.868
40898,53973,0.836
42811,10254,0.9440000000000001
42811,20002,0.8079999999999999
43000,65472,0.9
43126,67228,0.9280000000000002
43192,41215,1.0
43208,7862,1.0
43716,9430,1.0
43717,9430,1.0
43720,23706,0.812
44118,92928,0.884
44458,49588,0.8360000000000001
44498,81203,0.812
44839,47803,1.0
44855,17380,0.816
44855,55681,0.852
44859,49439,1.0
44862,12449,0.868
45025,42842,0.9480000000000001
45237,7862,1.0
45451,49439,1.0
45835,39312,0.8240000000000001
45879,39312,0.8240000000000001
46346,7583,1.0
46352,7583,1.0
46600,49588,0.8360000000000001
46787,25051,0.868
46787,31114,0.848
46787,55006,0.868
46787,56500,0.904
46787,58285,1.0
46787,69805,0.892
46930,42842,0.9480000000000001
47014,10598,0.804
47195,1684,1.0
47299,65472,0.9
47712,10254,1.0
48007,38150,0.884
48115,85079,1.0
48873,81203,0.812
48877,81203,0.812
49091,49439,0.8240000000000001
49691,37092,1.0
49986,3779,0.92
50191,3779,0.92
50757,16436,0.92
51011,10254,0.9680000000000001
51012,3212,0.812
51012,26767,0.912
51026,3212,0.812
51026,26767,0.912
51646,12449,0.852
51674,23263,1.0
51752,56482,1.0
52005,12449,0.868
52951,2651,1.0
52951,51554,0.816
52951,59418,0.868
52951,74701,0.836
53583,22058,0.812
54010,35554,0.9359999999999999
54042,28383,1.0
54161,88769,1.0
54182,55668,0.8320000000000001
54213,41486,0.8240000000000001
54213,55409,0.804
39493,72323,1.0
39510,60251,0.8320000000000001
39510,79599,0.868
40001,22002,0.904
40270,22760,0.8280000000000001
40375,58986,0.836
40375,79456,1.0
40381,58986,0.836
40381,79456,1.0
40944,55788,0.9640000000000001
41023,84172,1.0
41120,88394,0.852
41134,72323,1.0
41446,19682,0.812
41449,34874,1.0
41577,84172,1.0
41673,6198,0.96
41926,15803,0.924
43379,51834,0.9440000000000001
43459,5286,0.84
43980,5286,0.84
44128,27505,1.0
45626,15803,0.924
45691,22760,0.8280000000000001
45709,7930,0.828
45709,14049,0.828
45709,33850,0.828
45709,90207,0.828
46539,39966,1.0
48538,60319,0.82
49118,60704,0.932
49120,60704,0.932
50431,60319,0.82
50595,82840,0.8240000000000001
50841,64136,0.816
50916,64136,0.856
51400,49244,0.892
51467,21506,1.0
52291,78071,0.8959999999999999
52418,93338,1.0
52816,81460,0.8960000000000001
53806,78071,0.932
54082,92523,0.8079999999999999
39335,25272,1.0
39357,16464,0.9520000000000001
39567,21005,0.84
41580,12542,0.8440000000000001
41580,90643,0.8440000000000001
42002,10483,1.0
42020,2654,1.0
42516,10628,1.0
42574,16874,0.9440000000000001
42821,10628,1.0
42825,55249,0.828
42826,55249,0.828
42991,60397,0.972
42992,60397,0.972
43013,26551,0.92
43043,66810,0.956
43402,90643,0.812
44076,61621,0.912
44178,10483,1.0
45109,4447,0.888
45657,55022,1.0
45893,25451,0.8240000000000001
45893,45779,0.804
45893,77841,0.8160000000000001
45893,92859,0.816
46711,55022,1.0
47427,45779,0.8440000000000001
47427,77841,0.8079999999999999
47427,81277,0.8160000000000001
47427,92859,0.8320000000000001
47427,94490,0.86
47876,19759,1.0
47876,45449,0.88
48338,2654,0.804
48500,59969,0.96
48516,59969,0.96
48598,21875,0.904
49206,19552,0.9079999999999999
49386,46757,0.956
49437,82226,1.0
49536,39439,0.976
50011,84443,1.0
50204,39439,0.976
50363,59705,0.84
50363,90934,1.0
50605,21835,0.9440000000000001
50813,77291,0.868
50824,77291,0.868
50860,61999,0.884
51255,23095,1.0
51922,46757,0.804
51985,21835,0.9440000000000001
53118,19552,0.9079999999999999
53457,70324,0.84
53713,41398,1.0
53961,70324,0.812
39470,52135,0.852
39729,19879,0.816
39729,82587,0.804
39835,76788,0.8079999999999999
40122,57394,0.924
40162,13116,0.972
42096,19531,0.82
42096,48511,0.804
42096,64931,0.848
42096,72174,0.88
42096,82772,0.804
42096,83082,0.804
42097,19531,0.828
42097,48511,0.828
42097,60483,0.828
42097,64931,0.848
42097,72174,0.88
42097,82772,0.828
42097,83082,0.828
43130,72023,0.9259999999999999
43501,31245,0.852
43660,37342,0.9440000000000001
43660,40572,1.0
43952,19879,0.8079999999999999
43952,22538,0.812
43952,57831,0.868
43952,71323,0.828
44222,94445,0.8320000000000001
44527,72023,0.9259999999999999
44919,11236,0.8320000000000001
44919,29699,0.8640000000000001
44919,52997,0.812
44936,79688,0.924
45037,29699,0.892
45037,52997,0.848
45038,29699,0.892
45038,52997,0.848
45196,81117,0.836
45202,31245,0.852
45202,31303,0.9329999999999999
